SECClasS_Code;SECCLasS_Title;WBS_L1;WBS_Title_L1;WBS_L2;WBS_Title_L2;WBS_L3;WBS_Title_L3;WBS_Code;WBS_Title;Expected_lifespan;Unit of Measure;Conversion Factor (Kg/m3, Kg/m2, kg/m, kg/u);Unit_Cost;GWP A1-A3 (kgCo2e/m3, kgCo2e/m2, kgCo2e/m, kgCo2e/u);Concrete (%);Clay bricks (%);Ceramic Tiles (%);Ceramic (%);Wood (%);Glass (%);Plastics (%);Bituminous material (%);Copper (%);Aluminium (%);Steel (%);Metal (%);Stone (%);Cork (%);Expanded polystyrene (EPS) (%);Extruded polystyrene foam (XPS) (%);Asbestos (%);Gypsum (%);Adobe (%);Teste (%);Fiberglass (%)
Ss_25_45_88_90;Sistemas de substrato de argamassa de ladrilho e mosaico - Tiling and mosaic mortar substrate systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_45_90;Sistemas montados à unidade - Unit facing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50;Dossel de parede e sistemas de peneira - Wall-mounted canopy and screen systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_05;Sistemas de toldo - Awning systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_35;Sistemas de grade - Grille systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_45;Sistemas de sombreamento - Louvre and shading systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_45_10;Sistemas de toldos - Canopy systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_45_30;Sistemas de sombreamento de fachada - Facade-aligned brise soleil systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_45_45;Sistemas de persianas de sobrepressão - Louvre screen systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_45_60;Sistemas de painéis de grelha de sobrepressão - Panellized louvre screen systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_45_65;Sistemas de sombreamento projetados - Projecting brise soleil systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_75;Sistemas de redes de proteção - Screen systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_50_80;Sistemas de percianas - Shutter systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60;Sistemas de acessórios de parede e barreira - Wall and barrier accessory systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_05;Sistemas de balaustre e corrimão - Balustrade and handrail systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_05_05;Sistemas de balaustre e guarda - Balustrade and guarding systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_05_35;Sistemas de corrimão - Handrail systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_10;Sistemas de renovação e instalação de parede oca - Cavity wall tie renewal and insertion systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_30;Sistemas corta-fogo - Fire-stopping systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_30_40;Sistemas de extinção de incêndio de penetrações de serviços individuais - Individual services penetrations fire-stopping systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_30_45;Sistemas de extinção de incêndios com lacunas lineares - Linear gap fire-stopping systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_30_48;Sistemas corta-fogo soltos - Loose fire-stopping systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_30_55;Sistemas de extinção de incêndios de múltiplas penetrações de serviços - Multiple services penetrations fire-stopping systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_30_62;Sistemas corta-fogo de colar de tubo - Pipe collar fire-stopping systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35;Sistemas de vidros - Glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_06;Sistemas de vidros duplos de fixações integradas - Bead-fixed insulating glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_08;Sistemas de vidros simples de fixações integradas - Bead-fixed single glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_30;Sistemas de vidros resistentes ao fogo - Fire-resistant glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_33;Sistemas de película de vidros de controlo iluminação/solar - Glazing film systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;03_02_02_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_35;Sistemas de vidros simples - Groove-fixed single glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;03_02_02_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_40;Sistemas de vidros com de fixações integradas - Internal use bead and tape, groove or channel glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;03_02_02_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_50;Sistemas de vidros espelhados - Mirror glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;03_02_02_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_65;Putty-fronted single glazing systems - Putty-fronted single glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;03_02_02_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_75;Single-sided gasket glazing systems - Single-sided gasket glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;03_02_02_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_85;Structural zipper gasket glazing systems - Structural zipper gasket glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;03_02_02_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_35_95;Sistemas de vidros com perfil em U - U-profiled glazing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50;Sistemas de impermeabilização em chapa de metal - Metal sheet wall flashing and weathering systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_03;Sistemas de impermeabilização em chapa de alumínio - Aluminium sheet wall flashing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_04;Sistemas de impermeabilização e de proteção contra os agentes do clima em chapa de alumínio - Aluminium sheet wall weathering systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_11;Sistemas de impremeablização de parede de aço carbono - Carbon steel wall flashing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_12;Sistemas de proteção contra os agentes do clima de parede de aço carbono - Carbon steel wall weathering systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_14;Sistemas de proteção contra os agentes do clima de parede de folha de cobre - Copper sheet wall flashing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_15;Sistemas de proteção contra os agentes do clima de parede em chapa de cobre - Copper sheet wall weathering systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_47;Sistemas à prova de humidade - Lead damp-proof course systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_48;Sistemas de impermeabilização de parede de chumbo - Lead sheet wall flashing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_49;Sistemas de proteção contra os agentes do clima de parede de chumbo - Lead sheet wall weathering systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_84;Sistemas de impermeabilização de parede em chapa de aço inoxidável - Stainless steel sheet wall flashing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_85;Sistemas de proteção contra os agentes do clima de parede de chapa de aço inoxidável - Stainless steel sheet wall weathering systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_94;Sistemas de impermeabilização de parede de folha de zinco - Zinc sheet wall flashing systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_60_50_95;Sistemas de proteção contra os agentes do clima de parede de chapa de zinco - Zinc sheet wall weathering systems;01_;Shell;01_04_;Facades;01_04_01_;External wall systems, cladding and shading devices;01_04_01_;External wall systems, cladding and shading devices;30;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_95;Sistemas temporários de parede e barreira - Temporary wall and barrier systems;03_;External works;03_02_;Landscaping;03_02_02_;Fencing, railings and walls;03_02_02_;Fencing, railings and walls;20;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_95_30;Sistemas temporários de barreira contra inundação - Temporary flood barrier systems;03_;External works;03_02_;Landscaping;03_02_02_;Fencing, railings and walls;03_02_02_;Fencing, railings and walls;20;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_95_60;Sistemas de barreira temporária para pedestres - Temporary pedestrian barrier systems;03_;External works;03_02_;Landscaping;03_02_02_;Fencing, railings and walls;03_02_02_;Fencing, railings and walls;20;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_95_70;Sistemas de barreira ferroviária temporária - Temporary rail barrier systems;03_;External works;03_02_;Landscaping;03_02_02_;Fencing, railings and walls;03_02_02_;Fencing, railings and walls;20;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_95_75;Sistemas de barreira temporária de estradas - Temporary road barrier systems;03_;External works;03_02_;Landscaping;03_02_02_;Fencing, railings and walls;03_02_02_;Fencing, railings and walls;20;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_95_85;Sistemas de barreira temporária de tráfego - Temporary traffic barrier systems;03_;External works;03_02_;Landscaping;03_02_02_;Fencing, railings and walls;03_02_02_;Fencing, railings and walls;20;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_25_95_90;Sistemas de barreira temporária de água - Temporary water barrier systems;03_;External works;03_02_;Landscaping;03_02_02_;Fencing, railings and walls;03_02_02_;Fencing, railings and walls;20;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30;Sistemas de tetos, pisos e pavimentos - Roof, floor and paving systems;02_;Core;;;;;02_;Core;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10;Sistemas de estrutura de cobertura - Roof structure systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_16_10_16;Sistemas de lajes de betão armado - Concrete slab deck systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;;;;;;;;;;;;;;;;;;;;;;;0;
Ss_30_10_30;Sistemas de estrutura de cobertura porticada - Framed roof structure systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_03;Sistemas de estrutura de cobertura de alumínio - Aluminium roof framing systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_20;Sistemas de estrutura de cobertura de unidade envidraçada - Glazed unit roof framing systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_25;Sistemas de estrutura de cobertura de aço pesado - Heavy steel roof framing systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_30;Sistemas de estruturas espaciais de cobertura de aço pesado - Heavy steel roof space frame systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_35;Sistemas de estruturas treliças de cobertura de aço pesado - Heavy steel roof space truss systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_45;Sistemas de estrutura de cobertura de aço leve - Light steel roof framing systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_58;Sistemas de estrutura de cobertura de plástico - Plastics roof framing systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_60;Sistemas de estrutura de cobertura de betão pré-moldado - Precast concrete roof structure systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_70;Sistemas de estrutura de cobertura de betão armado - Reinforced concrete roof framing systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_30_85;Sistemas de estrutura de cobertura de madeira - Timber roof framing systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_50;Sistemas de estrutura de cobertura monolítica - Monolithic roof structure systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_30_10_50_70;Sistemas de cobertura de betão pulverizado - Sprayed concrete roof systems;01_;Shell;01_05_;Roof;01_05_01_;Structure;01_05_01_;Structure;30;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
